record_point,rotation_different,animator_rotation,agent_rotation,reward
127, 22.71593, 2196615, 2931883, 0.7609827
128, 22.03816, 2190021, 2822254, 0.7641857
129, 19.71047, 2185671, 2945297, 0.768815
130, 17.42917, 2182692, 3062283, 0.7750899
131, 16.19829, 2180082, 3265142, 0.7791881
132, 15.91179, 2177481, 3206976, 0.7808519
133, 15.99016, 2174164, 3073446, 0.7810733
134, 15.95618, 2171086, 3238821, 0.7789418
135, 16.97592, 2169252, 3302614, 0.7745213
136, 19.16608, 2169048, 3243204, 0.7704898
137, 19.73626, 2170052, 3148878, 0.7726826
138, 19.07305, 2172557, 2891899, 0.7765465
139, 17.48016, 2175552, 3104973, 0.779943
140, 15.79814, 2179085, 3162901, 0.7848468
141, 14.73017, 2313097, 3369254, 0.7882727
142, 14.33462, 2187663, 3200524, 0.7901306
143, 13.83314, 2194053, 3201328, 0.7919893
144, 12.81265, 2202950, 3250135, 0.792394
145, 13.37911, 2217654, 3058835, 0.7831672
146, 15.00725, 2264415, 2834833, 0.7836335
147, 15.58991, 2512547, 2882831, 0.7837
148, 15.69522, 2532233, 2911899, 0.7841864
149, 15.46397, 2553399, 3063976, 0.7817996
150, 14.75957, 2566995, 3283897, 0.7837869
151, 13.78526, 2570798, 3334788, 0.7854828
152, 13.33921, 2575095, 3255290, 0.7850989
153, 13.60967, 2579889, 3252610, 0.7889183
154, 12.685, 2584743, 3274123, 0.7934242
155, 12.91022, 2589843, 2845526, 0.7811924
156, 13.08948, 2594957, 3022236, 0.7850302
157, 12.84053, 2600106, 3042319, 0.7853021
158, 11.91223, 2605230, 3276555, 0.78866
159, 10.9323, 2610348, 3167549, 0.7868914
160, 12.04425, 2615534, 3222758, 0.7880461
161, 12.53947, 2620287, 3050465, 0.7919123
162, 12.59921, 2624840, 3140547, 0.789449
163, 13.23035, 2627695, 2470946, 0.781405
164, 13.41333, 2630636, 2143368, 0.7902449
165, 12.4893, 2633710, 2670129, 0.7883655
166, 11.17831, 2634464, 3257486, 0.7883655
167, 0, 2729421, 2729421, 0.7883655
168, 3.073789, 2729421, 2877647, 0.7719294
169, 4.338988, 2519777, 2812753, 0.8204895
170, 5.581946, 2597773, 2764362, 0.8124608
171, 4.980747, 2600162, 2488953, 0.8197699
172, 4.966685, 2602331, 2748501, 0.819855
173, 3.644466, 2603506, 2803194, 0.813861
