record_point,rotation_different,animator_rotation,agent_rotation,reward
118, 19.86728, 25.49192, 27.14945, 0.7552687
119, 19.08938, 25.6263, 27.78688, 0.7526729
120, 19.26428, 25.9125, 27.56889, 0.7561542
121, 19.89946, 26.25473, 27.04133, 0.7514832
122, 18.95833, 26.634, 26.53363, 0.7453639
123, 19.74179, 26.85601, 24.93338, 0.7513273
124, 20.95424, 26.90207, 24.62712, 0.7522699
125, 23.48713, 26.87832, 24.51235, 0.7395809
126, 26.78442, 26.89253, 25.01755, 0.7350861
127, 29.58765, 26.91162, 25.35333, 0.7313237
128, 26.98683, 26.92395, 24.81477, 0.7352466
129, 24.67757, 26.93757, 24.80165, 0.7243962
130, 24.2935, 26.95218, 25.99502, 0.715113
131, 23.28708, 26.98373, 26.6674, 0.7347682
132, 22.25583, 27.01403, 26.03691, 0.746406
133, 20.55076, 26.97517, 26.08179, 0.7454938
134, 19.05927, 26.89395, 25.68101, 0.7513525
135, 18.46602, 26.79358, 26.05631, 0.7441739
136, 20.95695, 26.73046, 26.92901, 0.7341099
137, 25.0714, 26.8729, 28.15591, 0.7257723
138, 25.4928, 27.16581, 28.09203, 0.7259069
139, 21.30881, 27.59048, 27.01579, 0.721064
140, 23.53274, 28.09078, 27.51284, 0.7130317
141, 25.63037, 28.60611, 27.25644, 0.7156237
142, 27.30173, 29.04257, 28.4869, 0.7096173
143, 28.52792, 29.40786, 29.18454, 0.6888825
144, 30.8183, 29.68337, 28.87348, 0.6848861
145, 30.43645, 29.85865, 27.0778, 0.6939654
146, 25.42975, 30.02527, 26.73506, 0.7088876
147, 22.36313, 29.99176, 25.89372, 0.7208057
148, 23.54749, 29.85751, 26.87587, 0.7139844
149, 24.29483, 29.73231, 27.4846, 0.7136099
150, 25.78681, 29.59382, 25.68979, 0.7138706
151, 28.37396, 29.44147, 26.0251, 0.6977683
152, 29.64087, 29.24958, 27.03417, 0.6947057
153, 34.55441, 29.08539, 28.69793, 0.6688064
154, 34.91649, 28.94463, 28.13408, 0.6705305
155, 31.29567, 28.86156, 27.05451, 0.6695644
156, 28.13644, 28.79994, 24.56731, 0.6916317
157, 25.9144, 28.77836, 23.26364, 0.6898311
158, 23.45413, 28.77162, 24.05975, 0.6994703
159, 26.37255, 28.76938, 25.08164, 0.6770585
160, 27.82795, 28.71233, 25.66567, 0.6727964
161, 34.4621, 28.65784, 26.71348, 0.6210678
162, 41.7581, 28.60483, 29.57192, 0.6062886
163, 41.71611, 28.5527, 29.57173, 0.6322451
164, 40.28197, 28.50132, 27.61547, 0.655117
165, 34.40523, 28.45435, 26.60352, 0.6604305
166, 26.21359, 28.4093, 25.68698, 0.675252
167, 21.35712, 28.3662, 23.33755, 0.6632283
168, 21.9737, 28.32182, 23.16704, 0.6678092
169, 21.9891, 28.27675, 23.71573, 0.6701609
170, 22.05813, 28.23322, 24.91551, 0.666851
171, 26.33557, 28.19286, 25.2692, 0.6436386
172, 29.20566, 28.15913, 27.17013, 0.6308414
173, 34.57347, 28.13201, 28.01626, 0.61311
