record_point,rotation_different,animator_rotation,agent_rotation,reward
118, 15.21843, 28.16926, 26.59693, 0.777149
119, 15.82813, 28.22846, 27.08958, 0.7785475
120, 16.5118, 28.31161, 27.14294, 0.7783642
121, 16.8358, 28.41625, 27.01074, 0.7733774
122, 16.82145, 28.53518, 26.06977, 0.7717146
123, 17.98787, 28.65585, 25.80123, 0.7701972
124, 19.47334, 28.77239, 26.244, 0.7697075
125, 18.41706, 28.88415, 26.08002, 0.7639383
126, 17.54273, 28.96446, 26.18866, 0.7587942
127, 18.15391, 29.03758, 26.48796, 0.7600473
128, 19.54442, 29.08919, 26.90918, 0.7601677
129, 20.51682, 29.13707, 26.84965, 0.7522592
130, 20.09443, 29.18222, 27.53147, 0.752396
131, 22.11822, 29.22241, 27.79094, 0.7478775
132, 24.23516, 29.26285, 27.56004, 0.745319
133, 23.43557, 29.2959, 27.12774, 0.755841
134, 21.9209, 29.29964, 25.97922, 0.7600679
135, 20.59143, 29.29934, 25.0172, 0.7605041
136, 19.16055, 29.282, 24.76611, 0.7620214
137, 18.95628, 29.26292, 25.08091, 0.7638731
138, 18.65916, 29.24146, 26.02592, 0.758203
139, 18.55688, 29.21404, 27.15556, 0.7548288
140, 21.85439, 29.18359, 27.31669, 0.7484279
141, 23.02748, 29.14449, 27.38833, 0.7526081
142, 21.61331, 29.10561, 26.79822, 0.7566625
143, 20.33903, 29.05588, 26.93156, 0.763754
144, 18.26464, 29.00894, 26.93505, 0.7691537
145, 17.25789, 28.96868, 26.92439, 0.7686551
146, 17.67345, 28.92451, 27.06646, 0.7685465
147, 18.35409, 28.89829, 27.77898, 0.7713848
148, 18.13823, 28.87191, 28.27767, 0.7659483
149, 19.31288, 28.85014, 28.80905, 0.7542112
150, 19.52481, 28.83023, 26.69789, 0.7584668
151, 17.84267, 28.80859, 25.20121, 0.7650071
152, 16.95486, 28.78654, 24.44325, 0.7673765
153, 17.04476, 28.7642, 24.50569, 0.7694274
154, 17.09886, 28.74224, 24.96292, 0.7681295
155, 16.53892, 28.71793, 26.09389, 0.7704844
156, 16.38835, 28.69032, 27.65648, 0.7664235
157, 18.06288, 28.6619, 28.95519, 0.7601487
158, 18.76337, 28.63136, 28.51371, 0.7638082
159, 17.18773, 28.59896, 28.02142, 0.7661743
160, 16.57526, 28.56507, 27.54771, 0.7694356
161, 16.03474, 28.53644, 26.77269, 0.7682954
162, 17.26966, 28.51275, 26.67904, 0.7698114
163, 17.24117, 28.50408, 26.98236, 0.7722445
164, 17.285, 28.49636, 28.58961, 0.7671176
165, 16.5914, 28.48935, 29.82585, 0.7617263
166, 17.18452, 28.4899, 29.73851, 0.7617263
167, 0, 25.01035, 25.0104, 0.7617263
168, 3.581216, 25.01035, 24.64449, 0.7667291
169, 5.788991, 25.00096, 24.50707, 0.8147047
170, 5.626674, 24.99641, 24.81426, 0.8135588
171, 4.457957, 24.99776, 25.16551, 0.8082023
172, 4.557114, 25.01127, 25.06607, 0.8095155
173, 7.698386, 25.03595, 23.83699, 0.791162
174, 8.009257, 25.06079, 22.96551, 0.7870591
175, 7.8829, 25.08832, 23.44939, 0.8052705
176, 7.740692, 25.12004, 23.11945, 0.8003696
177, 8.054918, 25.15739, 24.03669, 0.7951573
178, 10.97913, 25.2004, 24.62067, 0.7888514
179, 10.29836, 25.24876, 25.14912, 0.7925286
180, 8.33206, 25.30173, 24.86154, 0.7882785
181, 7.560775, 25.35948, 25.56117, 0.7934707
182, 7.83424, 25.41844, 26.44136, 0.7954137
