record_point,rotation_different,animator_rotation,agent_rotation,reward
118, 17.72815, 1613.979, 1688.787, 0.7678621
119, 18.70546, 1617.372, 1680.09, 0.7637345
120, 21.28195, 1622.135, 1724.971, 0.7554073
121, 19.953, 1628.131, 1678.439, 0.7631639
122, 17.19429, 1634.946, 1583.836, 0.7637611
123, 15.81595, 1641.859, 1541.175, 0.7660201
124, 17.97619, 1648.537, 1540.042, 0.7646721
125, 17.90349, 1654.94, 1502.318, 0.7635326
126, 16.77786, 1659.542, 1500.846, 0.7628229
127, 16.74697, 1663.731, 1508.781, 0.7617382
128, 19.36691, 1666.688, 1593.924, 0.7642202
129, 20.05192, 1669.431, 1618.068, 0.7661344
130, 18.20115, 1672.018, 1605.133, 0.7701021
131, 17.03175, 1674.321, 1601.063, 0.7725041
132, 16.34595, 1676.638, 1574.58, 0.772558
133, 16.8877, 1678.531, 1559.768, 0.7717192
134, 17.58154, 1678.746, 1557.391, 0.7716562
135, 17.62479, 1678.728, 1517.536, 0.758127
136, 17.8585, 1677.735, 1493.025, 0.7647871
137, 19.81406, 1676.642, 1525.007, 0.7637005
138, 22.1197, 1675.412, 1566.883, 0.7545892
139, 20.20853, 1673.841, 1516.699, 0.7626067
140, 17.77307, 1672.096, 1414.027, 0.7676207
141, 15.25555, 1669.856, 1401.252, 0.7747568
142, 12.82409, 1667.629, 1453.386, 0.7746878
143, 12.61832, 1664.78, 1475.034, 0.7854025
144, 12.62883, 1662.09, 1467.969, 0.7849481
145, 12.47265, 1659.783, 1490.058, 0.7801185
146, 12.98907, 1657.252, 1489.023, 0.7788509
147, 14.39704, 1655.75, 1530.119, 0.7779686
148, 15.69912, 1654.238, 1577.208, 0.7774892
149, 14.18798, 1652.991, 1573.508, 0.7795597
150, 12.18523, 1651.85, 1551.654, 0.780407
151, 12.06022, 1650.611, 1579.364, 0.7763007
152, 12.82643, 1649.347, 1634.216, 0.7752345
153, 13.67587, 1648.067, 1605.525, 0.7748924
154, 12.43121, 1646.809, 1513.758, 0.7807125
155, 12.29657, 1645.416, 1548.812, 0.7801117
156, 12.62524, 1643.834, 1612.332, 0.7790134
157, 14.14178, 1642.206, 1643.064, 0.7751215
158, 14.76673, 1640.456, 1667.653, 0.7745405
159, 14.36288, 1638.6, 1702.247, 0.7762966
160, 14.11636, 1636.658, 1685.007, 0.7749481
161, 13.54521, 1635.017, 1555.134, 0.7715812
162, 14.29625, 1633.66, 1511.378, 0.7760894
163, 15.06143, 1633.163, 1543.268, 0.7762522
164, 14.63226, 1632.721, 1606.724, 0.7766216
165, 14.06041, 1632.319, 1631.645, 0.7754326
166, 14.64497, 1632.351, 1635.266, 0.7754326
167, 0, 1432.988, 1432.99, 0.7754326
168, 3.810602, 1432.988, 1413.936, 0.7594803
169, 9.691629, 1432.449, 1405.951, 0.7833449
170, 8.089976, 1432.189, 1380.535, 0.7951571
171, 7.679298, 1432.266, 1435.558, 0.7934358
172, 7.046859, 1433.04, 1504.083, 0.80338
173, 8.003469, 1434.454, 1428.421, 0.8081716
174, 6.732515, 1435.877, 1391.27, 0.807528
175, 6.481475, 1437.455, 1371.133, 0.8117711
176, 7.736824, 1439.272, 1415.237, 0.8065226
177, 9.216625, 1441.412, 1445.645, 0.8056624
178, 9.419285, 1443.876, 1481.161, 0.8030538
179, 8.037352, 1446.648, 1503.163, 0.8069199
180, 7.3297, 1449.682, 1571.063, 0.8076763
